cid,text,time,author,channel,votes,photo,heart,reply,time_parsed
UgwvxMy3cSbnC-WME7N4AaABAg.9gRsZbfP9cU9gSCVWKOYTX,So brave !!!!,1 bulan yang lalu,Valenwood,UCy6pTK8Ll9Zfviw8hMkCu7w,3,https://yt3.ggpht.com/ytc/AMLnZu_4ybOCpznjPXNJfyp-2e8bB4tty7wvMH6ZA9xr=s176-c-k-c0x00ffffff-no-rj,false,true,1664341375.863101
UgwvxMy3cSbnC-WME7N4AaABAg.9gRsZbfP9cU9gSKlxNMqTw,Wonderful right?,1 bulan yang lalu,Or30,UCSZOVsIC85W5no6FMd234TA,5,https://yt3.ggpht.com/c6oXXg7qeIeYAfL9HxoQ8WLMfyE3yVyD59tDMdxT_oZ2i9uox_6KqbRQkPhCp9gbRSsbVaD5o6o=s176-c-k-c0x00ffffff-no-rj,false,true,1664341375.867731
UgwvxMy3cSbnC-WME7N4AaABAg.9gRsZbfP9cU9gSSWDPWX-J,"""it's Ariellin time"" really stood out",1 bulan yang lalu,Georges X El-Gharib,UCUf9gP1sI104VgNGkFQgdVg,4,https://yt3.ggpht.com/ytc/AMLnZu_yPBNOjbcKt5P2Fa0wZqv-kgPhUfU1ogtsIw=s176-c-k-c0x00ffffff-no-rj,false,true,1664341375.873116
UgwvxMy3cSbnC-WME7N4AaABAg.9gRsZbfP9cU9ge61B7R3Em,Aquatic senate of the republic,3 minggu yang lalu,Jinglan (Alex) Fan,UCimnUe4VFJ8goU87gZY1ooA,0,https://yt3.ggpht.com/ANke9r1njGkPAWnt62a-Z1DGK-VUfG1cj3S69XQCac-wjV3A7WM6t07JXK2u1kf7QjX0aQ9hFPE=s176-c-k-c0x00ffffff-no-rj,false,true,1665118975.877236
Ugy9LlWA3rzPh-kjXFd4AaABAg,"I really enjoyed the part where Ariel started swinging from trees shouting ""OOnga Boonga""

So stunning and brave!",5 hari yang lalu,jUST ZIpP0s,UCgcWnvLP5U2kd8Dd0SkqyxQ,9,https://yt3.ggpht.com/jS0HPN304gJlhugM1ZfaqCDmYNw-9ZejxRJpJVc38yvAQsONdCd09zTE9_aWk1v83iwo_JaC=s176-c-k-c0x00ffffff-no-rj,false,false,1666501376.414516
UgzFL-zkCHpb_RDDtEF4AaABAg,"The part where Ariel says ""I'm gonna make him an offer he can't refuse."" oh... Pure poetry, absolute masterpiece of writing.",7 hari yang lalu (diedit),Paul Putter,UCRiHp8YPgH_jcl-9OEJNYjg,6,https://yt3.ggpht.com/ytc/AMLnZu9l1Ee4VPT1HbjvkCV3G4GpZSmAWzWADdSZDaui3A=s176-c-k-c0x00ffffff-no-rj,false,false,1666328576.419076
UgxPy6R_TkPMqCgwxlJ4AaABAg,"I love the part where Ariel says ""It's Morbin time!"" Sent shivers down my spine.",1 bulan yang lalu,Marian Covei,UC6YWUg4NZy0NJH7qVKQtEuA,902,https://yt3.ggpht.com/ytc/AMLnZu9xjjUHlvt0LlSZHNM4pxqHSyyfmsk1DSOjNyZWC70=s176-c-k-c0x00ffffff-no-rj,false,false,1664341376.423835
Ugywqg7t6YNWRsFx0xV4AaABAg,"The part where Ariel says "" I'll have 2 number 9s, a number 9 large, a number 6 with extra dip, a number 7, two number 45s, one with cheese, and a large soda."" gave me so much chills",4 hari yang lalu,tink,UCkibSO9bcmkXrJ6xO4-RkcQ,4,https://yt3.ggpht.com/ytc/AMLnZu_61wD2cjaKzZ_R7N3N54EDMJUZ6RgIaW9_wbIsRXiwWo5ZpNkuMhwGWE7JDQ_k=s176-c-k-c0x00ffffff-no-rj,false,false,1666587776.427879
UgyCyNYKKHBqSR-I_bd4AaABAg,"Am just excited for Ursula ☺️ ""don't underestimate the importance of body language""",6 hari yang lalu,Moudy Mnongane,UCYEhiU5KZbS9UMQqdAPQfyQ,6,https://yt3.ggpht.com/ytc/AMLnZu9_0L7KwbKtfNxVnkMBd7dwx3n9dipb-5t6ucEmRQ=s176-c-k-c0x00ffffff-no-rj,false,false,1666414976.431658
UgzpY9zviD5QghdhZXJ4AaABAg,The where Ariel said she wouldn’t even harm a fly sent shivers down my spine,8 hari yang lalu,Alexander Watching movies,UCDLLvYwLFoptBa_uqkrwgYg,1,https://yt3.ggpht.com/ytc/AMLnZu8PsirzIbPUmTUf2kQ_ReFpWkU6x7oEM2b_8AZCVQ=s176-c-k-c0x00ffffff-no-rj,false,false,1666242176.435432
Ugx4vj394ntVV7-ULZV4AaABAg,"The part where Ariel says, “It’s corn!! A big lump with knobs!! It has the juice!!!!! I can’t imagine a more beautiful thing!!!!!” Sent shivers down my spine,",8 hari yang lalu,Edgar And Charley,UCv_MhB91e7L_dGtboewzfpQ,0,https://yt3.ggpht.com/Qc9rUl0X9uUJNFSs9KdSp8IMgLtyTQpl1Ijnuv-CvCIi60Ej1KaOcveYwDGea93p6dvTe9axVg=s176-c-k-c0x00ffffff-no-rj,false,false,1666242176.438722
UgxjIF3wEIUJtWDqOGh4AaABAg,"The part where the little mermaid says ""Stay Hard!"" sent shivers down my spine",11 hari yang lalu,savagesage 7,UC6BrfI3bDg5-XotuyWbJ8FA,1,https://yt3.ggpht.com/ytc/AMLnZu-gj9OTo5FZaNITZ1uD1iPc-njFlUhWVl2AnqEEPw=s176-c-k-c0x00ffffff-no-rj,false,false,1665982976.442124
UgyV_MlbnhRZ9Pxft6l4AaABAg,"The part where the little mermaid said “It's not about mer-me, it's about mer-us.”  sent shivers down my spine.",1 bulan yang lalu,That Green Guy,UCfBEiJ47ijigYwwnXZmPX9w,819,https://yt3.ggpht.com/W8TqVW5ELP1mJSSpgRWSJ_pR0LjloZfy0EFX2R1AAAMgIQblOK5mmeyRRO00GZNQ_uXSslMswA=s176-c-k-c0x00ffffff-no-rj,false,false,1664341376.445763
UgxhaedEHs2b_nPldAh4AaABAg,I loved the part where Ariel says “see you in Rayman 4” to Rayman before disappearing from the movie. So wonderful,6 hari yang lalu,Ahmed Yousif,UCAPRNuoeyHxrg6evV9E3M6Q,1,https://yt3.ggpht.com/ytc/AMLnZu_5xPCz4HvK2HipG87HA_ahPqAwIUqRUbxK7fQcGhqrtbjOWZIK08UpbJq2s3aI=s176-c-k-c0x00ffffff-no-rj,false,false,1666414976.448739
UgwCfrByqR70XnW2Mhd4AaABAg,"Loved the part when ariel asked Ursula  ""But what colour is your bugatti? ""Had me questioning my whole existence.",2 hari yang lalu,k -ni,UCmntWfMklXMH0Tm68NpW8Xg,3,https://yt3.ggpht.com/ytc/AMLnZu--14GBJf5JOcAjYMrl5mUtiRH0NAAeMy1dS7qM=s176-c-k-c0x00ffffff-no-rj,false,false,1666760576.451702
Ugx99Y2PCgu6ycKYp9N4AaABAg,"The part where Ariel said ""With great power comes great responsibility"" sent chillz down my spine... Very inspiring",11 hari yang lalu,Polar,UCEJsjvqips93PWWIrrfWIHg,198,https://yt3.ggpht.com/mH-ltq-rB1kA_-lc2zOJVbOCbNZ2OM0tZo3iy9JnpJYOsiKCio7qowXWbocEhhDF0CVHwDPhAyY=s176-c-k-c0x00ffffff-no-rj,false,false,1665982976.454726
Ugx9h_L2rJ1trwer9mx4AaABAg,"The part where Ariel said "" I missed the part where that's my problem"" sent shivers down my spine",5 hari yang lalu,Sultana Shaik,UCs_3d5iLv5dWKzih-OtFYqg,1,https://yt3.ggpht.com/ytc/AMLnZu-MHNit19zPYVrWI_r0E-S1YzFuZdPvCcfmlg=s176-c-k-c0x00ffffff-no-rj,false,false,1666501376.457381
Ugzbw8B5fREIIwzFs_t4AaABAg,"That part where The little mermaid said ""Its Merming time"" and Mered all over the fishies was the best scene in the movie",3 hari yang lalu,Crustedpiez,UChAcCyabTvA9fbKda0wDmbQ,0,https://yt3.ggpht.com/ukxbU-SRcPYeuKtDkPaIfa_UiFG9_jK1dkjvqJjB8SwILYKZvJ-VNT7agN_wA-tsopELYQ_BbQ=s176-c-k-c0x00ffffff-no-rj,false,false,1666674176.459979
UgwMugFL1l-p3E9K1vl4AaABAg,"The part where Ariel says ""Hello there"" and Ursula says ""General Kenobi"" will always send shivers down my spine. Absolutely remarkable.",3 minggu yang lalu,Adrian Tai,UC9wczTHyzk3sMv-kHct4B8A,890,https://yt3.ggpht.com/ytc/AMLnZu_B9iDUppOcf-bHd8VHoY1MMDSvEBYWfPoJ8jOf=s176-c-k-c0x00ffffff-no-rj,false,false,1665118976.462365
UgwGc8KF3sCzvGwhYOp4AaABAg,"The part where the little mermaid said, ""period ah period uh"" Literally sent shivers down to my spine.",1 hari yang lalu,Riya Joshi,UC_aG0KAQ6acujYzvFaB57ig,0,https://yt3.ggpht.com/ytc/AMLnZu8O6gd_9EqmoBjvC6QpIF8Z5NyhUswgZ75oFwl0xFLcP5-YeCPnnfjSSz-Ounfx=s176-c-k-c0x00ffffff-no-rj,false,false,1666846976.464802
UgzcT77jqU8kn9W7xCR4AaABAg,Can not believe its already been a month since this teaser came out.,10 hari yang lalu,Fawad Ali,UC4hZbzKOKMWxxlxmY3fo9yA,4,https://yt3.ggpht.com/ytc/AMLnZu8gsuDzGKejT5Vef7UPH3lVXC-bNEDoTKdXaVBoOMtBriKEQxjEJiryjzHSXsvh=s176-c-k-c0x00ffffff-no-rj,false,false,1666069376.467252
Ugz7VFVvzo3JEnKSd_Z4AaABAg,The part where Ariel said “It’s me Mario” sent laughter down my spine 😂,4 hari yang lalu,Muhammad Imran,UCI-yWAX9kP-BhgF-UhO2Mug,2,https://yt3.ggpht.com/ytc/AMLnZu-wH8kslTdJFUaipvmQzMkG_RDq6Gzt_oiDQ0VX=s176-c-k-c0x00ffffff-no-rj,false,false,1666587776.469662
Ugz2R3Ns-l_1uDJi41Z4AaABAg,The part where the little mermaid said “who's deez?”  sent goosebump down my spine.,6 hari yang lalu,alansbk,UCKcoAmLfm6qoDtZesKuGoyQ,1,https://yt3.ggpht.com/6MEPnNv8NCDwyWsA0ungiNtr1eHUlvL18C42yI78LTaqHgkM_gA9DtkH0FXPbDr3oebJNNzR5A=s176-c-k-c0x00ffffff-no-rj,false,false,1666414976.47196
Ugw-d8qV-RgDNo7ifNV4AaABAg,The part when Ariel says ‘’THIS IS SPARTA’’ was so intense. Can’t wait to see the big fight,7 hari yang lalu,Alex Pagé,UCAn_nZ36Av1LG2BHeakvkqw,4,https://yt3.ggpht.com/ytc/AMLnZu-uJdbuc1_atyjqiNADHPPjXntI4frBT6Y9fxdW=s176-c-k-c0x00ffffff-no-rj,false,false,1666328576.47414
Ugy9LlWA3rzPh-kjXFd4AaABAg.9hW-AkEo0Dk9hXTJ73qfJX,"Do you think that Ariel was Mowgli living in a jungle? 




Go  get yourself a braincell",4 hari yang lalu,Jullius Tanguilan,UCmZGMsKgCSeS_AlRYhZF40Q,0,https://yt3.ggpht.com/ytc/AMLnZu9-2pYgMhM6q7KTrC9EsIJh-tSnAoMEwuSpaA=s176-c-k-c0x00ffffff-no-rj,false,true,1666587776.990616
Ugy9LlWA3rzPh-kjXFd4AaABAg.9hW-AkEo0Dk9haGU_vCCrz, @Jullius Tanguilan  They probably have one.,3 hari yang lalu,Old Fashioned Stitches,UC52tAekG91MJrrClbW6l0EA,0,https://yt3.ggpht.com/ytc/AMLnZu8ot5x2o4AFKJmkgFH2s58QsC4kz_kk9HPqd0Au3Q=s176-c-k-c0x00ffffff-no-rj,false,true,1666674176.996256
UgxPy6R_TkPMqCgwxlJ4AaABAg.9gTrWSzNs849gUO5KnrB5w,Why I cry laughed ?,1 bulan yang lalu,Maker Flaker,UCbcdB2abDbAbeGUdqmxeQ3Q,3,https://yt3.ggpht.com/G1CZoCrIUnZvoH4weTSDhZLJ5kn8ANznPXAxot_T2-eHeG4bc4hrXWwPGkWhWt9q3YHpln-P5Q=s176-c-k-c0x00ffffff-no-rj,false,true,1664341377.450667
UgxPy6R_TkPMqCgwxlJ4AaABAg.9gTrWSzNs849gWmnOo0ltT, @Grandma Driving™️  Liked it when Ariel said that too.,4 minggu yang lalu (diedit),Roukstag,UCo8h4n6Pxm6yZzHTAlFgPGg,10,https://yt3.ggpht.com/4ZRmPAyAtzCufeVr2h1K6EsfkLIO-cWgybkRyojVJntt0ak79LbJX2nQ3AqVsX7mWApGpQGRqg=s176-c-k-c0x00ffffff-no-rj,false,true,1664514177.455772
UgxPy6R_TkPMqCgwxlJ4AaABAg.9gTrWSzNs849gia-puvXWt,"I think you meant ""it's mermin' time"".",3 minggu yang lalu,Aqquila89,UCo0UkRhntbPG-OA_j0lYjIg,0,https://yt3.ggpht.com/ytc/AMLnZu_2gIJ5plNieBZJKqp_KFaa-uFIB0Xk5zS-hA=s176-c-k-c0x00ffffff-no-rj,false,true,1665118977.460313
UgxPy6R_TkPMqCgwxlJ4AaABAg.9gTrWSzNs849h8CFmXi8EI, @Grandma Driving™️  Saying that like all 200K comments aren't copied.,2 minggu yang lalu,Carry the Lucumber,UCNXZ5UzZQu0iJzZ9bLjVoDg,0,https://yt3.ggpht.com/mKbm1ex2tgC3fIErraDJjMmd6nfWRWy7vQQkPUU7shPsahCuOboiiyrbmowq_5qHQaLithKgOQ=s176-c-k-c0x00ffffff-no-rj,false,true,1665723777.46438
UgxPy6R_TkPMqCgwxlJ4AaABAg.9gTrWSzNs849h9VRxsaSWB,Disney is out of control! Ariel has changed into a robot!,13 hari yang lalu,Adrian Villanueva,UCV4XtH-iqNB1sXYqGKwB3tA,0,https://yt3.ggpht.com/ytc/AMLnZu_xU8oKRKpTKTUNG1_PxqqwnBkrOagzk6LyzA=s176-c-k-c0x00ffffff-no-rj,false,true,1665810177.46902
UgyCyNYKKHBqSR-I_bd4AaABAg.9hSiyhddAeL9hStWYoHN6E,"I wouldn't be, they got the worst person they possible could for it.

...goes along with the main casting choice, that's for sure for bad decisions.",6 hari yang lalu,Jamaul,UC0GjqYJUzMDXX_0_wdGHRPA,1,https://yt3.ggpht.com/IweYyP6AzarFSj10MwAZec46rkaDN5IUcUJpFt6VHz1-LWOPTyunUxx9WJ7YaSzcSnLAT9J2=s176-c-k-c0x00ffffff-no-rj,false,true,1666414977.908513
UgyV_MlbnhRZ9Pxft6l4AaABAg.9gMoAn6udMb9gNB6wqVBbh,DISLIKE! - NO WOKE MOVIES!!,1 bulan yang lalu,DIEGO PEREZ,UCiVKZ5rMyqHOBmsafu9zSrQ,15,https://yt3.ggpht.com/ytc/AMLnZu_2i2KUbOYft3_xdspwFX2a9spl0tshkMOp7g=s176-c-k-c0x00ffffff-no-rj,false,true,1664341378.540935
UgyV_MlbnhRZ9Pxft6l4AaABAg.9gMoAn6udMb9gNM1FrzFVB, @DIEGO PEREZ  what?,1 bulan yang lalu,KiroMeter,UC3_K_fA6yUGSHR9gfBcfHdw,7,https://yt3.ggpht.com/ytc/AMLnZu_kIZtQqnhS8Z0FKPG_Xi4hfz6WB-paNcnSE-sm6w=s176-c-k-c0x00ffffff-no-rj,false,true,1664341378.546872
UgyV_MlbnhRZ9Pxft6l4AaABAg.9gMoAn6udMb9gPOhbAG4HZ,There comes a moment!💥,1 bulan yang lalu,Stephen Walsh,UCcLiTyTzJf7XyZ1LTrDtqpQ,0,https://yt3.ggpht.com/ytc/AMLnZu-pIko6_4UtqqqKVB5pMzK_3EEe4Wss6Kktww=s176-c-k-c0x00ffffff-no-rj,false,true,1664341378.551926
UgyV_MlbnhRZ9Pxft6l4AaABAg.9gMoAn6udMb9gSEaHWhVek,Comrade!,1 bulan yang lalu,windyhead 7,UCKClAW3ib8TzesB_lb_IKxQ,1,https://yt3.ggpht.com/ytc/AMLnZu-5txrG9OEcw9lh7zrTL0XhQkxw9h2Auu_79g=s176-c-k-c0x00ffffff-no-rj,false,true,1664341378.556657
UgyV_MlbnhRZ9Pxft6l4AaABAg.9gMoAn6udMb9gSi37CxPKf,The green guy: 🧠?,1 bulan yang lalu,Alejandro Carballido,UC-xy0rCSZ_iPihPmgiRLn0w,0,https://yt3.ggpht.com/ytc/AMLnZu9d2lM0CPhOxAurkvC7dGjOKG3Ho0TP4g0VoYXOSQ=s176-c-k-c0x00ffffff-no-rj,false,true,1664341378.560934
UgyV_MlbnhRZ9Pxft6l4AaABAg.9gMoAn6udMb9gcHe3PGbbZ, @Alejandro Carballido  The alejandro: 🧠?,3 minggu yang lalu,DeadWaffles,UC2sihdJp4rew9cVOI6_XzPA,0,https://yt3.ggpht.com/Fk30En5O2LozJLIZiRrJIwHblFgJ2TYtdith5PD49fAVqSvXQmrn6vyYu3vekFEle25PnV80t0k=s176-c-k-c0x00ffffff-no-rj,false,true,1665118978.564423
UgyV_MlbnhRZ9Pxft6l4AaABAg.9gMoAn6udMb9gcHtuRDKnF, @DeadWaffles  ayo you not funny,3 minggu yang lalu,Alejandro Carballido,UC-xy0rCSZ_iPihPmgiRLn0w,0,https://yt3.ggpht.com/ytc/AMLnZu9d2lM0CPhOxAurkvC7dGjOKG3Ho0TP4g0VoYXOSQ=s176-c-k-c0x00ffffff-no-rj,false,true,1665118978.567889
UgyV_MlbnhRZ9Pxft6l4AaABAg.9gMoAn6udMb9gca8LZKkVO,Yes this was the best use of the inclusive narrative ever. It is a hard narrative to inject and pull off in a movie- but gosh darn they did it.,3 minggu yang lalu,Brad LeCompte,UCoK3a3CGZ6-z4ezJvPYjtgA,1,https://yt3.ggpht.com/ytc/AMLnZu-Mcsfw8DnRF_PuWsNlJ4_keWvKn6e3GtMW8w=s176-c-k-c0x00ffffff-no-rj,false,true,1665118978.570905
UgyV_MlbnhRZ9Pxft6l4AaABAg.9gMoAn6udMb9gdbUrXS-ec,Repeat and repetitive,3 minggu yang lalu,Moonfishy The Moonfish,UCngMGg5G8g5wpgK-e0SnN_g,0,https://yt3.ggpht.com/effbs9cztyzd9gAofVuwK8GOpQyFp9CHS2nXiCsPstEJrB8rbfXt9aPnpMXb1rsHhpNEoaW1cA=s176-c-k-c0x00ffffff-no-rj,false,true,1665118978.573955
UgyV_MlbnhRZ9Pxft6l4AaABAg.9gMoAn6udMb9gdxJF0HKWq, @Moonfishy The Moonfish  The part where Moonfishy The Moonfish says repeat and repetitive sent shivers down my spine.,3 minggu yang lalu,Necrix,UCRt1EgasfPhp4C-y2_v5mGg,2,https://yt3.ggpht.com/ytc/AMLnZu90kqtNj2o0frVdp7LOL4oqKzc0hoCZYzlsIqXweg=s176-c-k-c0x00ffffff-no-rj,false,true,1665118978.576566
Ugx99Y2PCgu6ycKYp9N4AaABAg.9hGBSUdxKev9hLMpS8NMBH,Are we supposed to laugh?,9 hari yang lalu,Coyes,UCWxAwQlgy4bY9WXBBqAGLsQ,4,https://yt3.ggpht.com/Cx-SEFyTjuR8vJ0kkugWBSQF9flSxNhJoO649BC09tKRdiQBG8UVTmcP29ea86Je2PaWzZbc9w=s176-c-k-c0x00ffffff-no-rj,false,true,1666155779.029291
Ugx99Y2PCgu6ycKYp9N4AaABAg.9hGBSUdxKev9hLSAGJYzRJ, @Coyes  I'm laughing,9 hari yang lalu,Chris Hamman,UCBnsOAl7lGrJqMm4TBzrkbQ,5,https://yt3.ggpht.com/ytc/AMLnZu9r000BDhVSVq_yEqxYOVI4ILc0q-Jt5SCbefVxQ6AnkPXdymL9JPaZVxChNTvj=s176-c-k-c0x00ffffff-no-rj,false,true,1666155779.034817
Ugx99Y2PCgu6ycKYp9N4AaABAg.9hGBSUdxKev9hLdSyZUqSb,"It’s so funny I forgot to lau- 
I MEAN, UHM NEW FRIEND WE DONT MAKE CORNY JOKES IN THE DAYCARE",9 hari yang lalu,SUN💛💙,UCE7Y7VVzgdSF8I4PvfysaQg,0,https://yt3.ggpht.com/87TXfa0MzMSIRAxrCpBkSF_H5tJ8Xj3L6-Q_QHwFSo2H1dMT9WtcacLrX-ijPuud4-n-y2W8ZP8=s176-c-k-c0x00ffffff-no-rj,false,true,1666155779.039732
Ugx99Y2PCgu6ycKYp9N4AaABAg.9hGBSUdxKev9hM--PTejmu, @SUN💛💙  you should be more worried about your content,9 hari yang lalu,Inri man,UCAQ5PORGNVR82XBZfKch7Iw,0,https://yt3.ggpht.com/ytc/AMLnZu9jr2wdL-4hpV5cQCCoqALXVeYbwEB9EkQbZ0zokOyBoNv-x7Wq9BPqrvnfzGPD=s176-c-k-c0x00ffffff-no-rj,false,true,1666155779.044144
Ugx99Y2PCgu6ycKYp9N4AaABAg.9hGBSUdxKev9hONSQPDuYW, @Chris Hamman  who cares,8 hari yang lalu,Coyes,UCWxAwQlgy4bY9WXBBqAGLsQ,0,https://yt3.ggpht.com/Cx-SEFyTjuR8vJ0kkugWBSQF9flSxNhJoO649BC09tKRdiQBG8UVTmcP29ea86Je2PaWzZbc9w=s176-c-k-c0x00ffffff-no-rj,false,true,1666242179.048409
Ugx99Y2PCgu6ycKYp9N4AaABAg.9hGBSUdxKev9hR09J5MqoI,"Mary Jane: Go get ‘em, Tiger.
Green Goblin: (Wicked Laughter)
Ariel: Bazinga.
(Crickets)",7 hari yang lalu,Adrian Villanueva,UCV4XtH-iqNB1sXYqGKwB3tA,0,https://yt3.ggpht.com/ytc/AMLnZu_xU8oKRKpTKTUNG1_PxqqwnBkrOagzk6LyzA=s176-c-k-c0x00ffffff-no-rj,false,true,1666328579.052189
Ugx99Y2PCgu6ycKYp9N4AaABAg.9hGBSUdxKev9hXT_DLCKhJ,Wow do you think Ariel really said that..? 🙄🙄,4 hari yang lalu,Jullius Tanguilan,UCmZGMsKgCSeS_AlRYhZF40Q,0,https://yt3.ggpht.com/ytc/AMLnZu9-2pYgMhM6q7KTrC9EsIJh-tSnAoMEwuSpaA=s176-c-k-c0x00ffffff-no-rj,false,true,1666587779.055981
UgwMugFL1l-p3E9K1vl4AaABAg.9gfeGSjJd9n9ggTadU3tm0,the part where,3 minggu yang lalu,*o*,UCudrLgKFHLtqf7bkSlwvFwA,5,https://yt3.ggpht.com/FW-HxjBM__6kO2TVrIvWuU8tZC43wBMv0-0oQextTq8dhjatpnUPA1ANNE_nmPFUD7mHZAWJ4Q=s176-c-k-c0x00ffffff-no-rj,false,true,1665118979.536413
UgwMugFL1l-p3E9K1vl4AaABAg.9gfeGSjJd9n9ggYvCgQtSn,You are a bold one.,3 minggu yang lalu,TheBrilliantDoctorEggman!,UC8xiSSyTsXjpjbBmWzEBiBg,18,https://yt3.ggpht.com/QXtVNAu31Mzztre6rcb9ri8ilOG7NOe92RcrSsjxyVXsgTa4tUXTsKy3kUiBcxTLK9BhKREj=s176-c-k-c0x00ffffff-no-rj,false,true,1665118979.541352
UgwMugFL1l-p3E9K1vl4AaABAg.9gfeGSjJd9n9gh73HPhWBd,"""It's over, Ariel! I have the high wave!!""
""You underestimate my bubbles!""",3 minggu yang lalu,Steven Seagul,UCem9PiaGMpC_DJDPr-eOFJQ,34,https://yt3.ggpht.com/ytc/AMLnZu9Ccb7rV-N-XecB_MLJDCl7_7kX7WwCWqymVT5Y=s176-c-k-c0x00ffffff-no-rj,false,true,1665118979.545664
UgwMugFL1l-p3E9K1vl4AaABAg.9gfeGSjJd9n9ghAZk-71HX, @*o*  You're simply adorable. 😆👍,3 minggu yang lalu,Jdevilist,UCl1hMMr0g5cv6vviGNlIaig,2,https://yt3.ggpht.com/ytc/AMLnZu8QrLC1Nzyj53CCrgXP2To6j4PW42VFl9-keIk9=s176-c-k-c0x00ffffff-no-rj,false,true,1665118979.549722
UgwMugFL1l-p3E9K1vl4AaABAg.9gfeGSjJd9n9ghBrBVTZV0,The part,3 minggu yang lalu,Kmilo 117,UCv8v68wwHhN_aDwFTOvoozg,1,https://yt3.ggpht.com/ytc/AMLnZu9usPAB1RydWb3yYh4fO10t49Fgrqxoe8BX5xrczQ=s176-c-k-c0x00ffffff-no-rj,false,true,1665118979.553612
UgwMugFL1l-p3E9K1vl4AaABAg.9gfeGSjJd9n9ghxXa0RtYQ,Nice Bot comment!,3 minggu yang lalu,Scarab324,UC3RypqmPRCIYWvEGrUMryig,2,https://yt3.ggpht.com/ytc/AMLnZu_L9t4IoXqIi9por1DV0dd-UJEkXGuqHD02vZ9kNw=s176-c-k-c0x00ffffff-no-rj,false,true,1665118979.557053
UgwMugFL1l-p3E9K1vl4AaABAg.9gfeGSjJd9n9giq7zgh76X, @Scarab324  Nice NPC comment!,3 minggu yang lalu,Necrix,UCRt1EgasfPhp4C-y2_v5mGg,5,https://yt3.ggpht.com/ytc/AMLnZu90kqtNj2o0frVdp7LOL4oqKzc0hoCZYzlsIqXweg=s176-c-k-c0x00ffffff-no-rj,false,true,1665118979.560492
UgwMugFL1l-p3E9K1vl4AaABAg.9gfeGSjJd9n9gkh-tLDQW4,Its absolutly groundbreaking.,3 minggu yang lalu,Henrypoke,UC_83e76mhdh4auNd-lFAUwQ,0,https://yt3.ggpht.com/ytc/AMLnZu-T4gGZjbi5q_Y0pTJ019NiEacW3Xq7h5x6Uw=s176-c-k-c0x00ffffff-no-rj,false,true,1665118979.563955
UgwMugFL1l-p3E9K1vl4AaABAg.9gfeGSjJd9n9h-wtxBtrVe, @Scarab324  Cry more,2 minggu yang lalu,Baby Yoda,UCXtH_dJuwJhYnu2Yl28yhPg,2,https://yt3.ggpht.com/ytc/AMLnZu-3zTchM7RwoMkHr3QO5_q6y_2BFyvgE6NTREvh4A=s176-c-k-c0x00ffffff-no-rj,false,true,1665723779.567027
UgwMugFL1l-p3E9K1vl4AaABAg.9gfeGSjJd9n9h-zC3FNnsj, @Baby Yoda  XD Oh the next Woke Bot.,2 minggu yang lalu,Scarab324,UC3RypqmPRCIYWvEGrUMryig,0,https://yt3.ggpht.com/ytc/AMLnZu_L9t4IoXqIi9por1DV0dd-UJEkXGuqHD02vZ9kNw=s176-c-k-c0x00ffffff-no-rj,false,true,1665723780.16305
UgwMugFL1l-p3E9K1vl4AaABAg.9gfeGSjJd9n9h7uNvWrsfy, @Scarab324  Woke? Hell no,2 minggu yang lalu,Baby Yoda,UCXtH_dJuwJhYnu2Yl28yhPg,1,https://yt3.ggpht.com/ytc/AMLnZu-3zTchM7RwoMkHr3QO5_q6y_2BFyvgE6NTREvh4A=s176-c-k-c0x00ffffff-no-rj,false,true,1665723780.168335
UgwMugFL1l-p3E9K1vl4AaABAg.9gfeGSjJd9n9hB6AZaNdMN,EPIC FAIL!,13 hari yang lalu,Adrian Villanueva,UCV4XtH-iqNB1sXYqGKwB3tA,0,https://yt3.ggpht.com/ytc/AMLnZu_xU8oKRKpTKTUNG1_PxqqwnBkrOagzk6LyzA=s176-c-k-c0x00ffffff-no-rj,false,true,1665810180.173995
Ugz7VFVvzo3JEnKSd_Z4AaABAg.9hXiEaEr3Zt9hZCJuKO7ie,"And Ursula has to ruin it with ""Mushroom Kingdom, here we come!"" 😒",3 hari yang lalu,TheToadetteFanboy2,UCIlxwVx42m0Uk4ILSB3Lxwg,0,https://yt3.ggpht.com/ytc/AMLnZu8iGkpOMfn5i9NMOjRd7D6fT-ea4pgkG8zxSDHW=s176-c-k-c0x00ffffff-no-rj,false,true,1666674180.610845
Ugyn1l5xwfQm8ubI6ph4AaABAg,"The part where the little mermaid said ""its mornbin time"" sent shivers down my spine",3 minggu yang lalu,Mr. Battlelands,UC9nRcjatGXXs11yW3t1hl0g,278,https://yt3.ggpht.com/ytc/AMLnZu9kXb-taSahZVptjZQQ4pcwERM8XnQ7PQ_wnMKXE-2MJclcE5-hT2Hvvq8M2zUG=s176-c-k-c0x00ffffff-no-rj,false,false,1665118981.175007
UgyoIlouQoLMbNkh4lZ4AaABAg,"The part where ariel says ""I am Groot"" sent shivers down my spine",1 hari yang lalu,Pork and beans,UCQB4ssjD0dw46S7DmDCwg2Q,3,https://yt3.ggpht.com/ytc/AMLnZu8Vn88L--BPTV7c0YkFQeJfJkuzbY1SNYoDRfyPQw=s176-c-k-c0x00ffffff-no-rj,false,false,1666846981.179758
